ID,Path,Title,StoryURL,Author,AuthorURL,Series,SeriesURL,Category,Genre,Characters,Relationships,Language,LanguageID,Status,Published,Updated,Rating,Warnings,Chapters,Words,Publisher,Summary
1174988,/archiveofourown/viiemzee/1174988_DespiteItAll.epub,Despite It All,https://archiveofourown.org/works/1174988,viiemzee,https://archiveofourown.org/users/viiemzee/pseuds/viiemzee,,,Frozen (2013),"Alternate Universe, Alternate Universe - Dark, Alternate Universe - Evil, Dark Character, Evil, F/F, Torture","Anna (Frozen), Elsa (Frozen), Kristoff (Frozen)","Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,Completed,2014-02-08,2014-02-08,Teen And Up Audiences,Graphic Depictions Of Violence,1,2009,archiveofourown.org,"Below their dark exterior and mentality, they were still human, and humans needed love. They had just happened to find all they needed in each other. Despite the copious amounts of blood on their hand, they were still capable of love..."
1292242,/archiveofourown/viiemzee/1292242_Lipstick.epub,Lipstick,https://archiveofourown.org/works/1292242,viiemzee,https://archiveofourown.org/users/viiemzee/pseuds/viiemzee,,,Frozen (2013),"Alternate Universe - Modern Setting, F/F, Gen, No Incest, Sister-Sister Relationship, Sisters","Anna (Frozen), Elsa (Frozen), Kristoff (Frozen)",,English,en,Completed,2014-03-09,2014-03-09,General Audiences,No Archive Warnings Apply,1,1572,archiveofourown.org,"Idea came from a post on the elsannaheadcanons blog on Tumblr. Anna is boy crazy. Elsa is gay, but hasn't come out to her yet."
1259308,/archiveofourown/viiemzee/1259308_TheirMajestiesNotsoSecret.epub,Their Majesties' Not-so-Secret,https://archiveofourown.org/works/1259308,viiemzee,https://archiveofourown.org/users/viiemzee/pseuds/viiemzee,,,Frozen (2013),"F/F, Secret Relationship","Anna (Frozen), Elsa (Frozen)","Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,Completed,2014-03-02,2014-03-02,General Audiences,No Archive Warnings Apply,1,991,archiveofourown.org,"Prompted by an anon on Tumblr. Elsa and Anna think they're super sneaky. Of course, everybody already knows they're dating anyway."
1292269,/archiveofourown/viiemzee/1292269_WhydYouOnlyCallMe.epub,Why'd You Only Call Me,https://archiveofourown.org/works/1292269,viiemzee,https://archiveofourown.org/users/viiemzee/pseuds/viiemzee,,,Frozen (2013),"Angst and Feels, Break Up, F/F, Post The Break Up, Recreational Drug Use","Anna (Frozen), Elsa (Frozen), Eugene Fitzherbert | Flynn Rider, Hans (Frozen), Kristoff (Frozen), Merida (Brave), Rapunzel (Tangled)","Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,Completed,2014-03-09,2014-03-09,Teen And Up Audiences,No Archive Warnings Apply,1,603,archiveofourown.org,"Based off the Arctic Monkey's song.“Elsa, my girlfriend of three years, broke up with me a month ago. I’m over it, and I’m fine,” she said simply, and put her hand on the table. “I am getting over it, and this is my first time out since the break up, and I’d rather I enjoy myself than think about her. OK?”"
19198894,/archiveofourown/vinterDrageDreamingofDragon/19198894_YouExistinMySong.epub,[You Exist in My Song],https://archiveofourown.org/works/19198894,vinterDrage (DreamingofDragon),https://archiveofourown.org/users/DreamingofDragon/pseuds/vinterDrage,,,Frozen (2013),"Other, POV Multiple, Songfic, Subtext","Anna, Elsa","Anna & Elsa (Disney), Anna/Elsa (Disney)",English,en,Completed,2019-06-13,2019-06-13,Not Rated,No Archive Warnings Apply,1,587,archiveofourown.org,"Frozen and its characters by Disney. Inspired song ""You Exist in My Song"" by Qu Wanting."
49319848,/archiveofourown/Void_of_Rambles/49319848_聚光灯下Spotlight.epub,聚光灯下「Spotlight」,https://archiveofourown.org/works/49319848,Void_of_Rambles,https://archiveofourown.org/users/Void_of_Rambles/pseuds/Void_of_Rambles,,,Frozen (Disney Movies),"Alpha/Beta/Omega Dynamics, Alternate Universe - Modern Setting, Alternate Universe - No Powers, F/F, Other","Agnarr (Disney), Anna (Disney), Bruni (Disney), Elsa (Disney), Gale (Disney: Frozen), Gerda (Disney: Frozen), Hans (Disney), Kai (Disney: Frozen), Kristoff (Disney), Nokk (Disney: Frozen)","Anna & Elsa (Disney), Anna/Elsa (Disney)",中文-普通话 國語,zh,In-Progress,2023-08-13,2023-10-02,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,8,39603,archiveofourown.org,"“You can be yourself with me, away from the spotlights.”艾莎是一位神秘的女性beta歌手，被称为冰雪女王的她有许多秘密，但当她一直平平淡淡的演唱生涯忽然爆火，许多危险也接踵而至；她的助理聘请了一位保镖为她保驾护航，可这个新雇的beta保镖怎么会这么眼熟？难道她也有什么不为人知的秘密？有点土，ABO宇宙，甜文，妹攻，非姐妹，私设成山小萌新第一次写文，小学生文笔，请多担待www差不多每隔两到三周在星期一更新"
28439256,/archiveofourown/VolksParadox/28439256_Aredtale.epub,A red tale,https://archiveofourown.org/works/28439256,VolksParadox,https://archiveofourown.org/users/VolksParadox/pseuds/VolksParadox,Tales [1],https://archiveofourown.org/series/2083143,Frozen (Disney Movies),"Almost smut scenes, Angst, F/F, Gunslinger Anna, It says right there in the tags: Tragedy, Not A Happy Ending, Revenge Tale, Tragedy, Western, some fluff thrown in there","Anna (Disney), Elsa (Disney)","Anna & Elsa (Disney), Anna/Elsa (Disney)",English,en,Completed,2020-12-30,2023-01-25,Mature,"Graphic Depictions Of Violence, Major Character Death",6,17845,archiveofourown.org,"Leaving behind the sun-scorched deserts, Anna follows a bounty into the far North. As she ventures into a small town, a fated encounter will test her resolve and her way of life. Some paths, she knows, are colored red."
27893566,/archiveofourown/VolksParadox/27893566_Echoes.epub,Echoes,https://archiveofourown.org/works/27893566,VolksParadox,https://archiveofourown.org/users/VolksParadox/pseuds/VolksParadox,Tales [2],https://archiveofourown.org/series/2083143,Frozen (Disney Movies),"19th Century, Angst, Discord: Elsanna Shenanigans (Disney), F/F, Unrelated Anna/Elsa (Disney)","Anna (Disney), Elsa (Disney), Gerda (Disney: Frozen)",Anna/Elsa (Disney),English,en,Completed,2020-12-05,2020-12-05,Mature,Creator Chose Not To Use Archive Warnings,1,5183,archiveofourown.org,"A letter fifteen years too late. Lady Anna's choices are few, and some are perhaps not choices at all. A blue tale."
32714158,/archiveofourown/VolksParadox/32714158_Everycornerofasin.epub,Every corner of a sin,https://archiveofourown.org/works/32714158,VolksParadox,https://archiveofourown.org/users/VolksParadox/pseuds/VolksParadox,Tales [4],https://archiveofourown.org/series/2083143,Frozen (Disney Movies),"Contains some (bad) poetry, Dark and heavy themes of guilt, Dark!Elsa, F/F, F/M, Minor Character Death, POV First Person, Post-Frozen 1, Suggestive Themes, Unrequited Love, canon-divergent, incest guilt","Anna (Disney), Elsa (Disney)","Anna & Elsa (Disney), Anna/Elsa (Disney)",English,en,In-Progress,2021-07-20,2022-09-03,Mature,Creator Chose Not To Use Archive Warnings,3,6008,archiveofourown.org,Elsa's actions - equal meassure despair and obsession - escalate as her heart aches for what it cannot have. How far is she willing to go in pursuit of her desires? A black tale.
45456757,/archiveofourown/VolksParadox/45456757_Farawaytogether.epub,"Far away, together",https://archiveofourown.org/works/45456757,VolksParadox,https://archiveofourown.org/users/VolksParadox/pseuds/VolksParadox,,,Frozen (Disney Movies),"F/F, Longing, Love Letters, Melancholy overdose, Unrelated AU, epistolary fic, modern-ish AU","Anna (Disney), Elsa (Disney)",Anna/Elsa (Disney),English,en,In-Progress,2023-03-03,2024-06-26,Teen And Up Audiences,No Archive Warnings Apply,14,7044,archiveofourown.org,"Elsa goes north to study, and Anna stays behind, in their hometown. Elsa now lives in a new city, while Anna remains at the countryside.These are the letters they exchanged while separated.Set in the 1890's. Epistolary fic. Non-related."
32996974,/archiveofourown/VolksParadox/32996974_TakeahitTakeahint.epub,Take a hit. Take a hint.,https://archiveofourown.org/works/32996974,VolksParadox,https://archiveofourown.org/users/VolksParadox/pseuds/VolksParadox,,,Frozen (Disney Movies),"Boxer Anna, Boxer Elsa, F/F, POV First Person, Short Chapters, Some lime later on (maybe), Training Scenes, Unrelated elsanna, boxing!au","Anna (Disney), Elsa (Disney), Mattias (Disney), Yelana (Disney)","Anna & Elsa (Disney), Anna/Elsa (Disney)",English,en,In-Progress,2021-08-03,2022-10-17,Teen And Up Audiences,"Graphic Depictions Of Violence, No Archive Warnings Apply",12,20717,archiveofourown.org,"Sometimes in life, you gotta take a hit to get the hint. Or how Anna's life as a fighter takes a turn after meeting Elsa."
29981229,/archiveofourown/VolksParadox/29981229_ThroughtheStorm.epub,Through the Storm,https://archiveofourown.org/works/29981229,VolksParadox,https://archiveofourown.org/users/VolksParadox/pseuds/VolksParadox,,,"Frozen (Disney Movies), Tangled (2010)","Alternative Canon, Arendelle is an actual kingdom in this, Battles and Badass Queen!Anna, F/F, F/M, Queen Anna, Tons of OC's, War Setting, medieval setting","Anna (Disney), Elsa (Disney), Eugene Fitzherbert | Flynn Rider, Gerda (Disney: Frozen), Kai (Disney: Frozen), Rapunzel (Disney)","Anna/Elsa (Disney), Eugene Fitzherbert | Flynn Rider/Rapunzel",English,en,In-Progress,2021-03-11,2021-04-07,Mature,Graphic Depictions Of Violence,9,55138,archiveofourown.org,"Anna's reign trembles as the drums of war draw closer. Without her sister's presence, surrounded on all sides, the Queen of Arendelle has to make her hardest choices yet. How much is she willing to sacrifice for her people's safety?"
10053983,/archiveofourown/vonDasz/10053983_WonPigTwoPig.epub,"Won Pig,Two Pig",https://archiveofourown.org/works/10053983,vonDasz,https://archiveofourown.org/users/vonDasz/pseuds/vonDasz,,,Frozen (2013),"Based on a Tumblr Post, F/F, Fluff and Crack, I Will Go Down With This Ship, i wrote this to procrastinate","Anna (Disney), Elsa (Disney), Gerda (Disney), Hans (Disney), Kai (Disney: Frozen), Kristoff (Disney), Rapunzel (Disney)",Anna/Elsa (Disney),English,en,Completed,2017-03-02,2017-03-02,General Audiences,No Archive Warnings Apply,1,945,archiveofourown.org,"From a post in tumblr by user erikahammerschmidt about a kid in grade school who approached her and said:""I won a pig."" to which she answered:""I two a pig."" and so on.Elsa,the newly crowned cool kid of the Oaken's ranch,winner of the horse-racing competition and the proud owner of Olaf the pig, gathered her courage to strike a conversation with her crush,Anna.Eh? What is Anna talking about? She two-ed a pig? Whu--? Where is this conversation heading to?An AU where Anna is a punny dork and Elsa is just so confused."
14762142,/archiveofourown/vriskastrider/14762142_ElsAnnaKareninaMagicalLesbienAdventureGetMoreInstangramFollowersThanPutin.epub,~ ElsAnna Karenina!! Magical Lesbien Adventure ★ Get More Instangram Followers Than Putin!? ~,https://archiveofourown.org/works/14762142,vriskastrider,https://archiveofourown.org/users/vriskastrider/pseuds/vriskastrider,,,"Anna Karenina - Leo Tolstoy, Frozen (2013), Prestuplenie i nakazanie | Crime and Punishment - Fyodor Dostoyevsky","Alternate History, Aristocracy, Assassination, Communism, F/F, F/M, Historical Inaccuracy, Incest, Instagram, Intrigue, Poverty, Romance, Russia, Sibling Incest, Social Media, Trains","Alexei Karenin, Anna (Disney), Anna Karenina, Elsa (Disney), Joseph Stalin, Rian Johnson, Rodion Romanovich Raskolnikov, Vladimir Lenin, Vladimir Putin","Anna Karenina/Anna (Disney)/Elsa (Disney), Anna/Elsa (Disney)",English,en,In-Progress,2018-05-26,2018-08-22,Explicit,Creator Chose Not To Use Archive Warnings,3,6309,archiveofourown.org,anna karenina and elsa and anna from frozen and also some other dudes form an assassination company 2 kill everybody who has more instangram followers than them and therefore become the president of russia
6775063,/archiveofourown/Walard/6775063_OnlyOneYear.epub,Only One Year,https://archiveofourown.org/works/6775063,Walard,https://archiveofourown.org/users/Walard/pseuds/Walard,,,Frozen (2013),"Alternate Universe - Modern Setting, F/F, Fluff and Angst, Sibling Incest, Sister-Sister Relationship, Sisters, Slow Burn","Anna (Frozen), Elsa (Frozen)","Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,Completed,2016-05-07,2016-08-17,Mature,Creator Chose Not To Use Archive Warnings,78,203467,archiveofourown.org,"One year. In one year, Elsa will finally go to college and move out from the family home. She will get away from Anna and will finally be able to get over this sick, disgusting, and yet so powerful attraction she feels towards her little sister.But will Anna let her go without a fight ?(Mostly cute, with a bit of drama.)"
7819960,/archiveofourown/Walard/7819960_OnlyOneYearAlternate.epub,Only One Year - Alternate,https://archiveofourown.org/works/7819960,Walard,https://archiveofourown.org/users/Walard/pseuds/Walard,,,Frozen (2013),"F/F, Fluff and Smut, Polyamory, Sibling Incest, Sister-Sister Relationship","Anna (Disney), Elsa (Disney), Esméralda | Esmeralda (HoND)","Anna/Elsa (Disney), Anna/Esméralda | Esmeralda (Disney), Elsa/Esméralda | Esmeralda (Disney)",English,en,Completed,2016-08-20,2016-10-03,Mature,Creator Chose Not To Use Archive Warnings,22,53183,archiveofourown.org,Alternate Ending / Sequel to Only One Year.Don't read if you haven't read the first one!
8981008,/archiveofourown/Walard/8981008_OnlyOneYearWinterHolidays.epub,Only One Year : Winter Holidays,https://archiveofourown.org/works/8981008,Walard,https://archiveofourown.org/users/Walard/pseuds/Walard,,,Frozen (2013),"Christmas Fluff, Christmas Smut, F/F, Fluff, Fluff and Smut, Sibling Incest, Sister-Sister Relationship, Sisters","Anna (Disney), Elsa (Disney)","Anna/Elsa (Disney), elsa - Relationship",English,en,Completed,2016-12-24,2016-12-24,Explicit,Creator Chose Not To Use Archive Warnings,1,4432,archiveofourown.org,"Just a little One-shot taking place after the epilogue of OOY during Christmas! Some fluff, a bit of smut and only Elsanna! (Modern AU, Elsanna incest, sequel to Only One Year)"
13887351,/archiveofourown/Walard/13887351_SavingWater.epub,Saving Water,https://archiveofourown.org/works/13887351,Walard,https://archiveofourown.org/users/Walard/pseuds/Walard,,,Frozen (2013),"F/F, Sibling Incest, Sister-Sister Relationship","Anna (Disney), Elsa (Disney), Kristoff (Disney)","Anna & Elsa (Disney), Anna/Elsa (Disney), elsa - Relationship",English,en,Completed,2018-03-06,2018-03-06,Mature,Creator Chose Not To Use Archive Warnings,2,7585,archiveofourown.org,Just a small collection of Elsanna related one-shots.
8506885,/archiveofourown/Walard/8506885_StrugglinginArendelleCity.epub,Struggling in Arendelle City,https://archiveofourown.org/works/8506885,Walard,https://archiveofourown.org/users/Walard/pseuds/Walard,,,Frozen (2013),"Alternate Universe - Superheroes/Superpowers, F/F, Sibling Incest, Sister-Sister Relationship, Superheroes","Anna (Disney), Elsa (Disney)",Anna/Elsa (Disney),English,en,Completed,2016-11-08,2017-11-26,Mature,Creator Chose Not To Use Archive Warnings,56,194685,archiveofourown.org,"Elsa has always lived in fear of her powers. But through a series of events, she ends up becoming a vigilante in Arendelle City, fighting against crime and corruption. Meanwhile, Anna is crushing hard for the beautiful Ice Queen, without knowing her real identity. (Superhero AU, Elsanna incest)."
15942530,/archiveofourown/Walard/15942530_TheLanguageofLove.epub,The Language of Love,https://archiveofourown.org/works/15942530,Walard,https://archiveofourown.org/users/Walard/pseuds/Walard,,,Frozen (2013),"Alternate Universe - High School, F/F, Lesbian Elsa (Disney), Teacher-Student Relationship, Unrelated Anna/Elsa (Disney)","Anna (Disney), Elsa (Disney), Kristoff (Disney), Rapunzel (Disney)","Anna & Elsa (Disney), Anna/Elsa (Disney)",English,en,Completed,2018-09-09,2020-11-01,Explicit,Creator Chose Not To Use Archive Warnings,59,203982,archiveofourown.org,"Despite being a good student overall, Anna has always hated French. But when a gorgeous new substitute teacher arrives to replace their old teacher, everything changes.(Non-related Elsanna) (Teacher/Student AU). Proofread by Striga and IceWraith."
3612087,/archiveofourown/WanhedakomSkai/3612087_WhatMakesYouDifferentMakesYouDangerous.epub,"What Makes You Different, Makes You Dangerous",https://archiveofourown.org/works/3612087,WanhedakomSkai,https://archiveofourown.org/users/WanhedakomSkai/pseuds/WanhedakomSkai,,,Frozen (2013),"F/F, Modern AU, Mutants","Anna (Frozen), Elsa (Frozen), Kristoff (Frozen), OC - Character",Anna/Elsa (Frozen),English,en,In-Progress,2015-03-25,2015-03-28,Mature,Graphic Depictions Of Violence,3,3124,archiveofourown.org,"While the panic hasn't subsidized, you've long stopped thrashing. Considering whatever holds you down did not let you escape the first few times. Rational thought, that is what you need. Where is the door, what is behind that door, and how will you get out. Modern Frozen AU"
47911798,/archiveofourown/WarAndPeacePlussLove/47911798_ABetterBirthdayPresent.epub,A Better Birthday Present,https://archiveofourown.org/works/47911798,WarAndPeacePlussLove,https://archiveofourown.org/users/WarAndPeacePlussLove/pseuds/WarAndPeacePlussLove,,,Frozen (Disney Movies),"Alternate Universe- Frozen, Anna Has Bigger Boobs Than Elsa, Anna is obsessed with huge boobs, Anna's birthday, Bold Anna, Boob Growth, Borderline Elsanna, Breast Expansion, Dom Anna (Disney), Elsanna - Freeform, F/F, F/M, Frozen Slight AU, Growing, Insecure Elsa, LEWD, Large Breasts, Lesbian Elsa (Disney), Uncomfortable Elsa, elsa breast envy, tall anna","Anna (Disney), Elsa (Disney), Kristoff (Disney)","Anna/Elsa (Disney), Anna/Kristoff (Disney)",English,en,Completed,2023-06-16,2023-06-16,Mature,Underage,1,2985,archiveofourown.org,"A sequel to Anna’s Big Birthday Present.It is Anna’s 20th birthday, and Elsa has discovered a creative new method with her powers that can give Anna something she secretly always wanted. Specifically, to make two parts of Anna that are already massive even bigger.ElsannaTakes place in a slight AU where Anna and her mother all had a....ahem-certain trait that passed over Elsa."
9407258,/archiveofourown/WarAndPeacePlussLove/9407258_AnnaGrows.epub,Anna Grows,https://archiveofourown.org/works/9407258,WarAndPeacePlussLove,https://archiveofourown.org/users/WarAndPeacePlussLove/pseuds/WarAndPeacePlussLove,,,Frozen (2013),"Alternate Universe - Modern Setting, Anna growing, Bisexual Anna (Disney), Elsa shrinking, Elsanna - Freeform, Elsanna(no incest), F/F, F/M, Kristanna, Lesbian Elsa (Disney), Modern AU, Short Elsa, eventual Elsanna, tall anna","Anna (Disney), Elsa (Disney), Kristoff (Disney)","Anna/Elsa (No incest), Anna/Kristoff",English,en,Completed,2017-01-21,2018-03-16,Mature,Underage,9,7748,archiveofourown.org,"A modern Au, Elsa Summers began to notice changes in her friend Anna Hansen. Anna went through one last growth spurt and now stands taller than her best friend Elsa and a few good inches taller than her boyfriend Kristoff (in heels). Anna loves her new body, Kristoff is uneasy and Elsa doesn't know what to feel.Later, Elsa goes through her own changes"
45159433,/archiveofourown/WarAndPeacePlussLove/45159433_AnnasBigBirthdayRequest.epub,Anna’s Big Birthday Request,https://archiveofourown.org/works/45159433,WarAndPeacePlussLove,https://archiveofourown.org/users/WarAndPeacePlussLove/pseuds/WarAndPeacePlussLove,,,Frozen (Disney Movies),"Alternate Universe- Frozen, Anna Has Bigger Boobs Than Elsa, Arousal, Bold Anna, Borderline Elsanna, Disney, Do Not Read If Your Underage, F/F, Frozen Fever, Frozen Slight AU, Insecure Elsa, LEWD, Large Breasts, Massage, No Sex, No kissing on the lips, Nothing Below The Waist, Sexy, Uncomfortable Elsa, elsa breast envy, frozen, mature - Freeform","Anna (Disney), Elsa (Disney), Kristoff (Mentioned)","Anna & Elsa (Disney), Anna - Relationship",English,en,Completed,2023-02-19,2023-02-19,Mature,Underage,1,2388,archiveofourown.org,"Takes place in a slight AU where Anna and her mother all had a....ahem-certain trait that passed over Elsa.Elsa loves her little sister Anna. She wanted to make up for all those years alone so she swore to give Anna the best 19th birthday ever and give her anything that she wanted. A few days later, after recovering from her cold, Anna asks Elsa for one more gift. Elsa promises to give it to her, but she isn't so sure when her sister actually tells her what it is. It ISNT intercourse, but its something that she normally asks Kristoff to do. Its just a massage, just in a very unnatural area in the front of her chest.No sex. But yes feeling good."
51152677,/archiveofourown/WarAndPeacePlussLove/51152677_AnnasNewDoll.epub,Anna’s New Doll,https://archiveofourown.org/works/51152677,WarAndPeacePlussLove,https://archiveofourown.org/users/WarAndPeacePlussLove/pseuds/WarAndPeacePlussLove,,,Frozen (Disney Movies),"Anna has an obsession with dolls, Anna taller than elsa, Elsa shrinking, Lolicon, Lolita, POV Anna (Disney), Shrinking, Slight elsanna, younger sisters being bigger than older sisters","Anna (Disney), Elsa (Disney)",Anna & Elsa (Disney),English,en,Completed,2023-10-27,2023-10-27,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,1,1325,archiveofourown.org,Anna loves little porceline dolls. She loves her big sister Elsa (who looks like her ideal doll) more than anything. But what happens when Anna finds a spell that makes the person they love most the casters ideal form?Anna POV
34290229,/archiveofourown/WarAndPeacePlussLove/34290229_LifesTooShort.epub,Life’s Too Short,https://archiveofourown.org/works/34290229,WarAndPeacePlussLove,https://archiveofourown.org/users/WarAndPeacePlussLove/pseuds/WarAndPeacePlussLove,,,Frozen (Disney Movies),"Alternate Reality, Alternate Timelines, Alternate Universe - Frozen (Disney Movies) Fusion, Dominant Anna (alternate reality), Elsanna (alternate reality), Elsanna (non-related), F/F, F/M, Frozen AU, Growing, Movie: Frozen (2013), Post-Frozen (2013), Shrinking, mini elsa, queen Anna (alternate reality), shrinking elsa","Anna (Disney), Elsa (Disney), Hans (Disney), Kristoff (Disney), Olaf (Disney), Sven (Disney: Frozen)","Anna & Elsa (Disney), Anna & Kristoff (Disney), Anna/Elsa (Disney), Anna/Kristoff (Disney)",English,en,Completed,2021-10-04,2021-10-04,Mature,Creator Chose Not To Use Archive Warnings,1,8559,archiveofourown.org,Elsa finds herself cursed by an old rival. Every day she is getting smaller and smaller but she’s the only one who remembers her being bigger. If she doesn’t do something about it soon she will inevitably shrink out of existence.Implied/Semi-Elsanna (but only in reality where Elsa and Anna aren’t sisters). They express disgust when old reality is returned and don’t do anything of the sort in altered reality.
51156967,/archiveofourown/WarAndPeacePlussLove/51156967_SoTallIcankissyourforehead3TallAnnaAU.epub,So Tall (I can kiss your forehead)<3 (Tall Anna AU),https://archiveofourown.org/works/51156967,WarAndPeacePlussLove,https://archiveofourown.org/users/WarAndPeacePlussLove/pseuds/WarAndPeacePlussLove,,,Frozen (Disney Movies),"Alternate Universe, Alternate Universe - Canon Divergence, Anna taller than elsa, Elsa Likes Tall Girls, Elsanna - Freeform, F/F, Sub!Elsa, Tall Anna AU, dom!Anna","Anna (Disney), Elsa (Disney)",Anna/Elsa (Disney),English,en,Completed,2023-10-27,2023-10-27,Explicit,Creator Chose Not To Use Archive Warnings,1,1763,archiveofourown.org,"An Elsanna rewrite of Anna confronting Elsa at her ice palace, in an AU where Anna is taller than Elsa. Based on “Tall Anna AU” art piece done by Frozen_1022 on twitter."
51414619,/archiveofourown/Warden2033/51414619_GrifosyLaureles.epub,Grifos y Laureles,https://archiveofourown.org/works/51414619,Warden2033,https://archiveofourown.org/users/Warden2033/pseuds/Warden2033,,,"Dragon Age (Video Games), Dragon Age: Origins, Frozen (Disney Movies)","Alternate Universe - Canon Divergence, Dragon Age Spoilers, Español | Spanish, Eventual Incest, Eventual Romance, F/F, F/M, Female Warden - Freeform, Multi","Anna (Disney), Elsa (Disney), Hans (Disney), Kai (Disney: Frozen), Kristoff (Disney), Leliana (Dragon Age), Morrigan (Dragon Age), Shale (Dragon Age), Sten (Dragon Age), Zevran Arainai","Anna & Kristoff (Disney), Anna/Elsa (Disney), Anna/Hans (Past), Elsa & Kristoff (Disney)",Español,es,In-Progress,2023-11-07,2024-08-17,Mature,Graphic Depictions Of Violence,17,65828,archiveofourown.org,"""En la Paz, Vigilancia. En la Guerra, Victoria. En la Muerte, Sacrificio"".El enemigo más antiguo de la humanidad ha despertado. El Archidemonio amenaza con destruir el mundo mientras la horda de engendros tenebrosos avanza sin oposición, en un reino asolado por la guerra civil.Elsa es una joven maga que, cuando el deber llama, no tiene más remedio que responder y luchar para salvar el mundo de la destrucción y a todos aquellos a los que ama, mientras combate sus propios demonios.Anna Cousland, heredera de la familia noble más poderosa del reino, busca venganza contra aquellos que traicionaron a su casa y masacraron a su familia. Ni si quiera la Ruina detendrá su cruzada.¿Qué pueden hacer una maga caída en desgracia y una noble exiliada ante la Ruina? Luchar, porque es su deber.°Crossover Frozen y Dragon Age.°Advertencia: Eventual Elsanna"
19354675,/archiveofourown/Warden2033/19354675_ÚltimosGuardasGrises.epub,Últimos Guardas Grises,https://archiveofourown.org/works/19354675,Warden2033,https://archiveofourown.org/users/Warden2033/pseuds/Warden2033,,,"Dragon Age (Video Games), Dragon Age - All Media Types, Dragon Age: Origins, Frozen (2013)","Accidental Incest, Alternate Universe - Canon Divergence, Anna is Cousland!, Crossover, Dragon Age Lore, Dragon Age Spoilers, Elsa is the Warden!, Elsanna - Freeform, Español | Spanish, Female Warden - Freeform, I Will Go Down With This Ship, I don't konw what i do, Multi, Please Don't Kill Me, Sister/Sister Incest, but it isn't faithful to the canon","Alistair (Dragon Age), Anna (Disney), Elsa (Disney), Hans (Disney), Kristoff (Disney), Leliana (Dragon Age), Morrigan (Dragon Age), Other Character Tags to Be Added, Sten (Dragon Age)","Anna & Elsa (Disney), Anna/Elsa (Disney), Anna/Hans (Past), Elsa & Kristoff (Disney), Elsa (Disney) & Alistair (Dragon Age), Elsa (Disney) & Leliana (Dragon Age), Elsa (Disney) & Morrigan (Dragon Age)",Español,es,In-Progress,2019-06-25,2019-08-04,Teen And Up Audiences,Graphic Depictions Of Violence,16,104937,archiveofourown.org,"""En paz, vigilancia. En guerra, victoria. En la muerte, sacrificio."" Ese es el lema de los legendarios Guardas Grises y el lema que Elsa, una joven maga, juró seguir hasta el fin de sus días con tal de salvar al mundo de los monstruos imparables que desean destruirlo, los engendros tenebrosos, y así impedir el inicio de una nueva Ruina. Con todas las probabilidades en su contra, Elsa tendrá que combatir sus propios temores.Anna Cousland, una joven chica con un espíritu guerrero nacida en una de las familias más poderosas de su reino, Ferelden, busca venganza contra aquellos que traicionaron a su casa y masacraron a su familia sin importarle quien se interponga en su camino...Pero la guerra civil esta próxima a iniciar y el cruel destino guiara con pulso firme el camino de ambas chicas con un pasado que las entrelaza, una unión que ni siquiera el poderoso Archidemonio podría cortar.""Últimos Guarda Grises"" es un fanfic crosover entre los personajes de la película ""Frozen"" y el fantástico mundo de ""Dragon Age"". Una historia épica que narra las aventuras de Elsa y su grupo para salvar Ferelden.Esto también se publica en Fanfiction.net y Wattpad."
3641688,/archiveofourown/warmestbloggerever/3641688_Compromise.epub,Compromise,https://archiveofourown.org/works/3641688,warmestbloggerever,https://archiveofourown.org/users/warmestbloggerever/pseuds/warmestbloggerever,,,Frozen (2013),"Angst with a Happy Ending, Elsacest, F/F, Fluff and Angst, Harassment, Incest, Romance, Sibling Incest, Twincest","Early Elsa, Elsa (Frozen)","Elsa (Frozen)/Original Female Character(s), Elsa/Original Female Character(s)",English,en,Completed,2015-03-29,2015-03-29,Teen And Up Audiences,No Archive Warnings Apply,1,1964,archiveofourown.org,"A couple of quick romantic drabbles I've written for Elsa/Early Elsa (black-haired), who is her twin in this one. Mostly fluffy with mild angst and a happy ending."
5206505,/archiveofourown/warmestbloggerever/5206505_FoolForYou.epub,Fool For You,http://archiveofourown.org/works/5206505,warmestbloggerever,http://archiveofourown.org/users/warmestbloggerever/pseuds/warmestbloggerever,,,Frozen (2013),"F/F, Fluff, Succubus!AU",,"Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,Completed,2015-11-14,2015-11-14,Teen And Up Audiences,No Archive Warnings Apply,1,4131,archiveofourown.org,"Elsa has never had much tact or skill in the art of flirting, and that had never really bothered her... until she becomes a succubus, of all beings. Anna kindly helps her with that, but Elsa ends up doing the one thing she wasn't supposed to do: fall in love with her best friend."
